sr_no,state,mp_name,constituency,allocated_amount,project_count,spent_percentage,completion_percentage,state_median,state_mad,deviation_score,is_high_spender,is_low_spender,efficiency_score,financial_risk,duplicate_risk,performance_risk,risk_score,risk_level,risk_explanation,explanation_summary
199,West Bengal,JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),168604641.11,6,38.44719870760435,73.0802926641051,147000000.0,1.0,21604641.11000001,True,False,1.900796289994745,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹168,604,641.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹64,823,761.40 vs ₹123,216,765.17.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
200,Karnataka,JAGADISH SHETTAR,BELGAUM,147000000.0,13,74.40231725785259,95.24695787252185,147000000.0,1.0,0.0,False,False,1.2801611748519734,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹109,371,406.37 vs ₹140,013,028.07.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
201,West Bengal,Jagannath Sarkar,RANAGHAT(SC),147000000.0,12,61.813348573417045,36.99689494463232,147000000.0,1.0,0.0,False,False,0.5985259785868147,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹90,865,622.40 vs ₹54,385,435.57.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
202,Uttar Pradesh,Jagdambika Pal,DOMARIYAGANJ,160643957.11,6,59.90722139671459,62.03133183820469,147000000.0,1.0,13643957.110000014,True,False,1.035456667693264,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹160,643,957.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹96,237,331.05 vs ₹99,649,586.11.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
203,Haryana,JAI PARKASH,HISAR,147000000.0,15,90.76672007038842,70.40472082492698,147000000.0,1.0,0.0,False,False,0.7756666845549671,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹133,427,078.50 vs ₹103,494,939.61.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
204,Uttar Pradesh,Jai Prakash,HARDOI (SC),147000000.0,12,87.84140545433124,63.59218547123791,147000000.0,1.0,0.0,False,False,0.7239431694236667,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹129,126,866.02 vs ₹93,480,512.64.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
205,Madhya Pradesh,Janardan Mishra,REWA,147000000.0,13,75.5444613623171,95.6712684645622,147000000.0,1.0,0.0,False,False,1.2664233318934577,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹111,050,358.20 vs ₹140,636,764.64.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
206,Gujarat,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),147000000.0,15,45.887811688348336,50.903118016126086,147000000.0,1.0,0.0,False,False,1.109294955310567,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹67,455,083.18 vs ₹74,827,583.48.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
207,Gujarat,Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),147000000.0,7,51.64839848441002,41.65880307602531,147000000.0,1.0,0.0,False,False,0.8065846047210922,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹75,923,145.77 vs ₹61,238,440.52.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
208,Bihar,JITAN RAM MANJHI,GAYA (SC),147000000.0,13,31.85037721337989,36.09213700473899,147000000.0,1.0,0.0,False,False,1.1331776940329987,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹46,820,054.50 vs ₹53,055,441.40.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
209,Uttar Pradesh,JITENDRA KUMAR DOHARE,ETAWAH(SC),188747306.26,11,57.83460180216428,37.40557260890484,147000000.0,1.0,41747306.25999999,True,False,0.6467680496333089,80,0,50,44.55,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹188,747,306.26 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹109,161,252.99 vs ₹70,602,010.69.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 50}"
210,Jammu And Kashmir,Jitendra Singh,UDHAMPUR,147000000.0,9,30.2829630874018,67.03039433858247,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹44,515,955.74 vs ₹98,534,679.68.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
211,Uttar Pradesh,JITIN PRASADA,PILIBHIT,147000000.0,12,85.35033741664313,89.90944402825083,147000000.0,1.0,0.0,False,False,1.0534163865029862,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹125,464,996.00 vs ₹132,166,882.72.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
212,Jharkhand,JOBA MAJHI,SINGHBHUM(ST),147000000.0,13,81.33152757543785,44.2873362763445,147000000.0,1.0,0.0,False,False,0.5445285192174271,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹119,557,345.54 vs ₹65,102,384.33.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
213,Assam,JOYANTA BASUMATARY,KOKRAJHAR (ST),147000000.0,7,37.19233017650228,63.79989611325819,147000000.0,1.0,0.0,False,False,1.71540464957386,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹54,672,725.36 vs ₹93,785,847.29.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
214,West Bengal,JUNE MALIAH,MEDINIPUR,147000000.0,6,46.543108146192,33.65109689409568,147000000.0,1.0,0.0,False,False,0.7230092323958578,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹68,418,368.97 vs ₹49,467,112.43.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
215,Madhya Pradesh,JYOTIRADITYA M. SCINDIA,GUNA,147000000.0,14,78.45783079677713,45.484051254357965,147000000.0,1.0,0.0,False,False,0.5797260871533851,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹115,333,011.27 vs ₹66,861,555.34.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
216,Chhattisgarh,Jyotsna Charandas Mahant,KORBA,155153738.11,11,47.38244343794216,36.680517625188486,150384382.11,3384382.1100000143,1.4092250357628735,False,False,0.7741373167728207,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹150,384,382.11.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹73,515,632.20 vs ₹56,911,194.25.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
217,Tamil Nadu,K E PRAKASH,ERODE,147000000.0,15,92.7357005381993,48.96256630765343,147000000.0,1.0,0.0,False,False,0.5279796887659783,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹136,321,479.79 vs ₹71,974,972.47.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
218,Kerala,K RADHAKRISHNAN,ALATHUR(SC),147000000.0,15,66.63046881864278,62.21277660648649,147000000.0,4877316.555000007,0.0,False,False,0.9336986173070384,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹97,946,789.16 vs ₹91,452,781.61.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
219,Tamil Nadu,K Subbarayan,TIRUPPUR,147000000.0,8,46.36952548176697,48.70360869419044,147000000.0,1.0,0.0,False,False,1.0503365774864628,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹68,163,202.46 vs ₹71,594,304.78.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
220,Kerala,K. C VENUGOPAL,ALAPPUZHA,147000000.0,9,47.65925208012542,40.30731535958581,147000000.0,4877316.555000007,0.0,False,False,0.8457395699752184,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹70,059,100.56 vs ₹59,251,753.58.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
221,Karnataka,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,147000000.0,14,30.78938952380451,54.28523719751133,147000000.0,1.0,0.0,False,False,1.7631150872784027,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹45,260,402.60 vs ₹79,799,298.68.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
222,Telangana,KADIYAM KAVYA,WARANGEL(SC),147000000.0,11,75.75245135000776,90.52804912269862,147000000.0,1.0,0.0,False,False,1.1950510842800512,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹111,356,103.48 vs ₹133,076,232.21.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
